Mês,Data,ID_Transacao,Produto,Categoria,Regiao,Quantidade,Preco_Unitario,Receita_Total
Agosto,2025-08-29,TRANS_20250829_0066,Roteador,Eletronicos,Nordeste,3,741.82,2225.46
Agosto,2025-08-13,TRANS_20250813_0067,Webcam,Acessorios,Norte,2,879.68,1759.36
Agosto,2025-08-31,TRANS_20250831_0068,Teclado,Eletronicos,Sudeste,2,1083.0,2166.0
Agosto,2025-08-18,TRANS_20250818_0069,Monitor,Perifericos,Nordeste,1,983.72,983.72
Agosto,2025-08-04,TRANS_20250804_0070,Laptop,Acessorios,Sul,3,414.66,1243.98
Agosto,2025-08-05,TRANS_20250805_0071,Fone de Ouvido,Perifericos,Nordeste,2,1387.65,2775.3
Agosto,2025-08-13,TRANS_20250813_0072,Teclado,Eletronicos,Sul,2,1033.84,2067.68
Agosto,2025-08-17,TRANS_20250817_0073,Webcam,Eletronicos,Sul,2,767.0,1534.0
Agosto,2025-08-14,TRANS_20250814_0074,Webcam,Acessorios,Norte,1,413.27,413.27
Agosto,2025-08-10,TRANS_20250810_0075,Laptop,Acessorios,Sudeste,2,756.2,1512.4
Agosto,2025-08-11,TRANS_20250811_0076,Roteador,Eletronicos,Nordeste,1,968.84,968.84
Agosto,2025-08-27,TRANS_20250827_0077,Teclado,Eletronicos,Nordeste,2,1355.76,2711.52
Agosto,2025-08-13,TRANS_20250813_0078,Impressora,Perifericos,Norte,3,525.83,1577.49
Agosto,2025-08-21,TRANS_20250821_0079,Impressora,Perifericos,Sul,2,1311.28,2622.56
Agosto,2025-08-03,TRANS_20250803_0080,Webcam,Eletronicos,Sul,1,223.87,223.87
Agosto,2025-08-05,TRANS_20250805_0081,Teclado,Perifericos,Sul,2,173.27,346.54
Agosto,2025-08-24,TRANS_20250824_0082,Fone de Ouvido,Acessorios,Sul,2,791.71,1583.42
Agosto,2025-08-12,TRANS_20250812_0083,Laptop,Acessorios,Nordeste,4,1238.48,4953.92
Agosto,2025-08-21,TRANS_20250821_0084,Monitor,Eletronicos,Nordeste,2,1203.19,2406.38
Agosto,2025-08-30,TRANS_20250830_0085,Roteador,Perifericos,Sul,3,1427.42,4282.26
Agosto,2025-08-11,TRANS_20250811_0086,Teclado,Acessorios,Norte,4,1456.37,5825.48
Agosto,2025-08-26,TRANS_20250826_0087,Fone de Ouvido,Eletronicos,Norte,2,503.97,1007.94
Agosto,2025-08-18,TRANS_20250818_0088,Webcam,Acessorios,Norte,3,153.02,459.06
Agosto,2025-08-26,TRANS_20250826_0089,Roteador,Eletronicos,Sul,1,1287.36,1287.36
Agosto,2025-08-14,TRANS_20250814_0090,Teclado,Acessorios,Centro-Oeste,1,701.2,701.2
Agosto,2025-08-02,TRANS_20250802_0091,Fone de Ouvido,Acessorios,Sudeste,2,232.74,465.48
Agosto,2025-08-23,TRANS_20250823_0092,Roteador,Perifericos,Centro-Oeste,4,688.93,2755.72
Agosto,2025-08-31,TRANS_20250831_0093,Webcam,Perifericos,Nordeste,3,1262.65,3787.95
Agosto,2025-08-02,TRANS_20250802_0094,Teclado,Acessorios,Sudeste,4,282.96,1131.84
Agosto,2025-08-27,TRANS_20250827_0095,Mouse,Acessorios,Sul,4,386.25,1545.0
Agosto,2025-08-18,TRANS_20250818_0096,Roteador,Acessorios,Centro-Oeste,1,1359.68,1359.68
Agosto,2025-08-27,TRANS_20250827_0097,Roteador,Acessorios,Sudeste,1,53.74,53.74
Agosto,2025-08-02,TRANS_20250802_0098,Fone de Ouvido,Perifericos,Nordeste,3,1448.35,4345.05
Agosto,2025-08-11,TRANS_20250811_0099,Fone de Ouvido,Acessorios,Sul,2,531.55,1063.1
Agosto,2025-08-27,TRANS_20250827_0100,Fone de Ouvido,Acessorios,Norte,2,535.36,1070.72
Agosto,2025-08-18,TRANS_20250818_0101,Impressora,Eletronicos,Sul,3,402.31,1206.93
Agosto,2025-08-20,TRANS_20250820_0102,Monitor,Perifericos,Norte,3,616.78,1850.34
Agosto,2025-08-10,TRANS_20250810_0103,Webcam,Perifericos,Sul,4,306.14,1224.56
Agosto,2025-08-23,TRANS_20250823_0104,Webcam,Acessorios,Norte,3,1003.06,3009.18
Agosto,2025-08-04,TRANS_20250804_0105,Webcam,Eletronicos,Centro-Oeste,4,176.87,707.48
Agosto,2025-08-19,TRANS_20250819_0106,Webcam,Eletronicos,Centro-Oeste,3,291.56,874.68
Agosto,2025-08-28,TRANS_20250828_0107,Impressora,Perifericos,Nordeste,3,1130.76,3392.28
Agosto,2025-08-19,TRANS_20250819_0108,Mouse,Eletronicos,Centro-Oeste,3,426.71,1280.13
Agosto,2025-08-27,TRANS_20250827_0109,Roteador,Eletronicos,Sudeste,3,459.1,1377.3
Agosto,2025-08-23,TRANS_20250823_0110,Teclado,Eletronicos,Centro-Oeste,1,808.06,808.06
Agosto,2025-08-01,TRANS_20250801_0111,Mouse,Eletronicos,Centro-Oeste,1,1426.45,1426.45
Agosto,2025-08-01,TRANS_20250801_0112,Webcam,Acessorios,Norte,4,177.2,708.8
Agosto,2025-08-08,TRANS_20250808_0113,Fone de Ouvido,Acessorios,Norte,3,1196.38,3589.14
Agosto,2025-08-15,TRANS_20250815_0114,Teclado,Eletronicos,Nordeste,4,1315.23,5260.92
Agosto,2025-08-13,TRANS_20250813_0115,Roteador,Acessorios,Nordeste,1,1354.54,1354.54
Agosto,2025-08-01,TRANS_20250801_0116,Roteador,Eletronicos,Sul,4,847.3,3389.2
Agosto,2025-08-09,TRANS_20250809_0117,Fone de Ouvido,Acessorios,Nordeste,4,123.43,493.72
Agosto,2025-08-22,TRANS_20250822_0118,Webcam,Perifericos,Centro-Oeste,1,458.7,458.7
Agosto,2025-08-04,TRANS_20250804_0119,Impressora,Perifericos,Centro-Oeste,2,780.58,1561.16
Agosto,2025-08-03,TRANS_20250803_0120,Roteador,Perifericos,Sul,2,1436.07,2872.14
Agosto,2025-08-10,TRANS_20250810_0121,Roteador,Perifericos,Sul,2,1266.86,2533.72
Agosto,2025-08-14,TRANS_20250814_0122,Teclado,Eletronicos,Centro-Oeste,3,407.27,1221.81
Agosto,2025-08-30,TRANS_20250830_0123,Impressora,Eletronicos,Sul,3,735.32,2205.96
Agosto,2025-08-24,TRANS_20250824_0124,Mouse,Perifericos,Nordeste,3,158.86,476.58
Agosto,2025-08-19,TRANS_20250819_0125,Webcam,Acessorios,Sul,3,692.92,2078.76
Agosto,2025-08-29,TRANS_20250829_0126,Webcam,Acessorios,Sudeste,3,1240.51,3721.53
Agosto,2025-08-27,TRANS_20250827_0127,Teclado,Acessorios,Centro-Oeste,4,734.11,2936.44
Agosto,2025-08-06,TRANS_20250806_0128,Laptop,Acessorios,Centro-Oeste,1,968.22,968.22
Agosto,2025-08-18,TRANS_20250818_0129,Laptop,Perifericos,Sul,2,219.43,438.86
Agosto,2025-08-03,TRANS_20250803_0130,Laptop,Acessorios,Sul,4,805.7,3222.8
Agosto,2025-08-28,TRANS_20250828_0131,Webcam,Perifericos,Sudeste,4,1484.89,5939.56
Agosto,2025-08-02,TRANS_20250802_0132,Teclado,Acessorios,Centro-Oeste,2,1123.88,2247.76
Agosto,2025-08-24,TRANS_20250824_0133,Laptop,Perifericos,Centro-Oeste,1,663.21,663.21
Agosto,2025-08-18,TRANS_20250818_0134,Teclado,Perifericos,Sudeste,1,1284.16,1284.16
Agosto,2025-08-25,TRANS_20250825_0135,Monitor,Acessorios,Sudeste,4,199.91,799.64
Agosto,2025-08-21,TRANS_20250821_0136,Impressora,Eletronicos,Sudeste,4,1041.36,4165.44
Agosto,2025-08-28,TRANS_20250828_0137,Monitor,Eletronicos,Sul,3,800.05,2400.15
Agosto,2025-08-21,TRANS_20250821_0138,Roteador,Perifericos,Centro-Oeste,1,609.48,609.48
Agosto,2025-08-11,TRANS_20250811_0139,Teclado,Eletronicos,Nordeste,3,129.0,387.0
Agosto,2025-08-29,TRANS_20250829_0140,Impressora,Perifericos,Norte,1,972.45,972.45
Agosto,2025-08-28,TRANS_20250828_0141,Impressora,Eletronicos,Sul,3,411.55,1234.65
Agosto,2025-08-11,TRANS_20250811_0142,Monitor,Eletronicos,Centro-Oeste,2,369.78,739.56
Agosto,2025-08-10,TRANS_20250810_0143,Laptop,Perifericos,Norte,2,1028.83,2057.66
Agosto,2025-08-13,TRANS_20250813_0144,Impressora,Acessorios,Centro-Oeste,3,864.31,2592.93
Agosto,2025-08-12,TRANS_20250812_0145,Monitor,Perifericos,Centro-Oeste,1,388.13,388.13
Agosto,2025-08-22,TRANS_20250822_0146,Webcam,Acessorios,Sudeste,2,1360.47,2720.94
Agosto,2025-08-12,TRANS_20250812_0147,Impressora,Acessorios,Nordeste,4,1100.37,4401.48
Agosto,2025-08-18,TRANS_20250818_0148,Mouse,Perifericos,Sudeste,2,842.12,1684.24
Agosto,2025-08-04,TRANS_20250804_0149,Monitor,Perifericos,Sul,1,1368.64,1368.64
Agosto,2025-08-03,TRANS_20250803_0150,Monitor,Acessorios,Centro-Oeste,2,1187.0,2374.0
Agosto,2025-08-07,TRANS_20250807_0151,Fone de Ouvido,Eletronicos,Nordeste,1,176.26,176.26
Agosto,2025-08-11,TRANS_20250811_0152,Monitor,Eletronicos,Norte,4,677.17,2708.68
Agosto,2025-08-22,TRANS_20250822_0153,Fone de Ouvido,Perifericos,Sul,3,1030.0,3090.0
Agosto,2025-08-14,TRANS_20250814_0154,Fone de Ouvido,Eletronicos,Centro-Oeste,4,1115.5,4462.0
Agosto,2025-08-11,TRANS_20250811_0155,Fone de Ouvido,Acessorios,Centro-Oeste,4,126.5,506.0
Agosto,2025-08-13,TRANS_20250813_0156,Fone de Ouvido,Perifericos,Nordeste,3,1203.89,3611.67
Agosto,2025-08-01,TRANS_20250801_0157,Fone de Ouvido,Perifericos,Norte,4,530.62,2122.48
Agosto,2025-08-25,TRANS_20250825_0158,Teclado,Perifericos,Sudeste,4,1423.9,5695.6
Agosto,2025-08-05,TRANS_20250805_0159,Impressora,Eletronicos,Norte,4,1197.68,4790.72
Agosto,2025-08-08,TRANS_20250808_0160,Mouse,Acessorios,Centro-Oeste,4,1135.09,4540.36
Agosto,2025-08-01,TRANS_20250801_0161,Impressora,Perifericos,Sudeste,3,444.08,1332.24
Agosto,2025-08-15,TRANS_20250815_0162,Mouse,Eletronicos,Sudeste,1,936.55,936.55
Agosto,2025-08-27,TRANS_20250827_0163,Impressora,Perifericos,Sul,4,1312.99,5251.96
Agosto,2025-08-21,TRANS_20250821_0164,Roteador,Acessorios,Sudeste,4,1234.1,4936.4
Agosto,2025-08-27,TRANS_20250827_0165,Teclado,Eletronicos,Sudeste,2,1355.34,2710.68
Agosto,2025-08-02,TRANS_20250802_0166,Monitor,Perifericos,Norte,1,1051.24,1051.24
Agosto,2025-08-26,TRANS_20250826_0167,Impressora,Perifericos,Centro-Oeste,2,1294.44,2588.88
Agosto,2025-08-11,TRANS_20250811_0168,Roteador,Acessorios,Nordeste,1,1344.86,1344.86
Agosto,2025-08-10,TRANS_20250810_0169,Teclado,Eletronicos,Centro-Oeste,1,1360.81,1360.81
Agosto,2025-08-30,TRANS_20250830_0170,Impressora,Perifericos,Sul,2,464.35,928.7
Agosto,2025-08-22,TRANS_20250822_0171,Teclado,Perifericos,Sul,2,1170.19,2340.38
Agosto,2025-08-01,TRANS_20250801_0172,Webcam,Acessorios,Norte,3,1456.95,4370.85
Agosto,2025-08-24,TRANS_20250824_0173,Impressora,Eletronicos,Centro-Oeste,1,371.47,371.47
Agosto,2025-08-02,TRANS_20250802_0174,Roteador,Eletronicos,Sul,3,483.05,1449.15
Agosto,2025-08-24,TRANS_20250824_0175,Mouse,Perifericos,Norte,3,1328.74,3986.22
Agosto,2025-08-19,TRANS_20250819_0176,Webcam,Acessorios,Centro-Oeste,2,1317.06,2634.12
Agosto,2025-08-09,TRANS_20250809_0177,Laptop,Acessorios,Sudeste,3,1462.96,4388.88
Agosto,2025-08-31,TRANS_20250831_0178,Monitor,Eletronicos,Sudeste,2,411.04,822.08
Agosto,2025-08-04,TRANS_20250804_0179,Webcam,Perifericos,Centro-Oeste,1,1276.29,1276.29
Agosto,2025-08-09,TRANS_20250809_0180,Impressora,Eletronicos,Sul,1,576.71,576.71
Agosto,2025-08-12,TRANS_20250812_0181,Laptop,Perifericos,Centro-Oeste,1,1126.36,1126.36
Agosto,2025-08-09,TRANS_20250809_0182,Fone de Ouvido,Acessorios,Sul,3,422.81,1268.43
Agosto,2025-08-06,TRANS_20250806_0183,Laptop,Perifericos,Centro-Oeste,2,418.69,837.38
Agosto,2025-08-22,TRANS_20250822_0184,Impressora,Eletronicos,Sul,3,536.98,1610.94
Agosto,2025-08-30,TRANS_20250830_0185,Laptop,Acessorios,Sudeste,2,936.8,1873.6
Agosto,2025-08-18,TRANS_20250818_0186,Fone de Ouvido,Acessorios,Nordeste,4,609.69,2438.76
Agosto,2025-08-21,TRANS_20250821_0187,Fone de Ouvido,Eletronicos,Nordeste,1,1283.39,1283.39
Agosto,2025-08-05,TRANS_20250805_0188,Webcam,Perifericos,Sul,2,1218.32,2436.64
Agosto,2025-08-12,TRANS_20250812_0189,Webcam,Acessorios,Nordeste,1,135.01,135.01
Agosto,2025-08-31,TRANS_20250831_0190,Mouse,Perifericos,Centro-Oeste,1,1392.97,1392.97
Agosto,2025-08-13,TRANS_20250813_0191,Fone de Ouvido,Eletronicos,Sul,2,853.37,1706.74
Agosto,2025-08-22,TRANS_20250822_0192,Monitor,Acessorios,Centro-Oeste,1,154.38,154.38
Agosto,2025-08-16,TRANS_20250816_0193,Mouse,Acessorios,Sul,3,1131.16,3393.48
Agosto,2025-08-03,TRANS_20250803_0194,Mouse,Perifericos,Sul,3,1149.45,3448.35
Agosto,2025-08-01,TRANS_20250801_0195,Monitor,Perifericos,Nordeste,2,280.36,560.72
Agosto,2025-08-15,TRANS_20250815_0196,Teclado,Perifericos,Sul,2,290.18,580.36
Agosto,2025-08-21,TRANS_20250821_0197,Fone de Ouvido,Perifericos,Sudeste,1,839.55,839.55
Agosto,2025-08-22,TRANS_20250822_0198,Mouse,Acessorios,Nordeste,1,812.77,812.77
Agosto,2025-08-17,TRANS_20250817_0199,Impressora,Perifericos,Nordeste,1,229.01,229.01
Agosto,2025-08-03,TRANS_20250803_0200,Monitor,Eletronicos,Sul,3,166.26,498.78
Dezembro,2025-12-28,TRANS_20251228_0001,Fone de Ouvido,Eletronicos,Sul,4,1326.82,5307.28
Dezembro,2025-12-12,TRANS_20251212_0002,Monitor,Eletronicos,Sul,3,786.54,2359.62
Dezembro,2025-12-17,TRANS_20251217_0003,Mouse,Acessorios,Sudeste,2,109.69,219.38
Dezembro,2025-12-02,TRANS_20251202_0004,Monitor,Eletronicos,Nordeste,1,1409.51,1409.51
Dezembro,2025-12-20,TRANS_20251220_0005,Impressora,Acessorios,Centro-Oeste,1,499.59,499.59
Dezembro,2025-12-31,TRANS_20251231_0006,Webcam,Acessorios,Sul,2,66.37,132.74
Dezembro,2025-12-07,TRANS_20251207_0007,Impressora,Perifericos,Sul,1,731.6,731.6
Dezembro,2025-12-05,TRANS_20251205_0008,Roteador,Eletronicos,Sudeste,1,870.74,870.74
Dezembro,2025-12-19,TRANS_20251219_0009,Webcam,Eletronicos,Sudeste,4,1323.17,5292.68
Dezembro,2025-12-07,TRANS_20251207_0010,Laptop,Acessorios,Sul,2,965.58,1931.16
Dezembro,2025-12-16,TRANS_20251216_0011,Impressora,Eletronicos,Norte,1,690.08,690.08
Dezembro,2025-12-31,TRANS_20251231_0012,Laptop,Acessorios,Nordeste,3,705.54,2116.62
Dezembro,2025-12-09,TRANS_20251209_0013,Laptop,Perifericos,Sudeste,4,1195.89,4783.56
Dezembro,2025-12-02,TRANS_20251202_0014,Fone de Ouvido,Eletronicos,Nordeste,1,905.95,905.95
Dezembro,2025-12-10,TRANS_20251210_0015,Impressora,Eletronicos,Norte,3,730.88,2192.64
Dezembro,2025-12-15,TRANS_20251215_0016,Fone de Ouvido,Perifericos,Sul,3,1191.86,3575.58
Dezembro,2025-12-27,TRANS_20251227_0017,Fone de Ouvido,Perifericos,Centro-Oeste,4,731.64,2926.56
Dezembro,2025-12-04,TRANS_20251204_0018,Webcam,Eletronicos,Norte,4,1294.5,5178.0
Dezembro,2025-12-31,TRANS_20251231_0019,Impressora,Acessorios,Sul,1,1497.45,1497.45
Dezembro,2025-12-25,TRANS_20251225_0020,Roteador,Eletronicos,Sul,2,777.5,1555.0
Dezembro,2025-12-19,TRANS_20251219_0021,Webcam,Acessorios,Norte,2,864.46,1728.92
Dezembro,2025-12-27,TRANS_20251227_0022,Webcam,Eletronicos,Sul,2,1341.82,2683.64
Dezembro,2025-12-26,TRANS_20251226_0023,Teclado,Acessorios,Nordeste,3,949.13,2847.39
Dezembro,2025-12-08,TRANS_20251208_0024,Roteador,Perifericos,Sudeste,3,1130.31,3390.93
Dezembro,2025-12-08,TRANS_20251208_0025,Teclado,Acessorios,Sudeste,4,572.33,2289.32
Dezembro,2025-12-05,TRANS_20251205_0026,Webcam,Acessorios,Nordeste,3,723.03,2169.09
Dezembro,2025-12-14,TRANS_20251214_0027,Laptop,Perifericos,Nordeste,1,809.94,809.94
Dezembro,2025-12-08,TRANS_20251208_0028,Roteador,Perifericos,Centro-Oeste,3,495.95,1487.85
Dezembro,2025-12-23,TRANS_20251223_0029,Webcam,Eletronicos,Sudeste,2,902.0,1804.0
Dezembro,2025-12-04,TRANS_20251204_0030,Teclado,Perifericos,Norte,3,1474.07,4422.21
Dezembro,2025-12-26,TRANS_20251226_0031,Roteador,Eletronicos,Norte,1,946.25,946.25
Dezembro,2025-12-14,TRANS_20251214_0032,Fone de Ouvido,Eletronicos,Centro-Oeste,2,71.42,142.84
Dezembro,2025-12-02,TRANS_20251202_0033,Teclado,Eletronicos,Sul,4,436.54,1746.16
Dezembro,2025-12-18,TRANS_20251218_0034,Roteador,Acessorios,Norte,1,447.4,447.4
Dezembro,2025-12-08,TRANS_20251208_0035,Laptop,Acessorios,Sul,1,1497.6,1497.6
Dezembro,2025-12-17,TRANS_20251217_0036,Roteador,Acessorios,Sudeste,4,816.17,3264.68
Dezembro,2025-12-15,TRANS_20251215_0037,Roteador,Perifericos,Centro-Oeste,1,113.95,113.95
Dezembro,2025-12-10,TRANS_20251210_0038,Roteador,Eletronicos,Sul,2,1151.83,2303.66
Dezembro,2025-12-07,TRANS_20251207_0039,Monitor,Perifericos,Centro-Oeste,3,645.66,1936.98
Dezembro,2025-12-21,TRANS_20251221_0040,Teclado,Acessorios,Nordeste,4,509.64,2038.56
Dezembro,2025-12-20,TRANS_20251220_0041,Monitor,Eletronicos,Norte,4,100.01,400.04
Dezembro,2025-12-06,TRANS_20251206_0042,Laptop,Eletronicos,Nordeste,2,987.16,1974.32
Dezembro,2025-12-06,TRANS_20251206_0043,Laptop,Acessorios,Nordeste,2,1189.17,2378.34
Dezembro,2025-12-25,TRANS_20251225_0044,Impressora,Eletronicos,Sul,1,1339.81,1339.81
Dezembro,2025-12-14,TRANS_20251214_0045,Impressora,Perifericos,Sudeste,1,922.87,922.87
Dezembro,2025-12-04,TRANS_20251204_0046,Mouse,Perifericos,Norte,3,156.8,470.4
Dezembro,2025-12-30,TRANS_20251230_0047,Teclado,Acessorios,Norte,1,1487.43,1487.43
Dezembro,2025-12-12,TRANS_20251212_0048,Fone de Ouvido,Eletronicos,Sudeste,4,1463.4,5853.6
Dezembro,2025-12-19,TRANS_20251219_0049,Monitor,Acessorios,Sudeste,4,752.75,3011.0
Dezembro,2025-12-11,TRANS_20251211_0050,Roteador,Perifericos,Sudeste,1,1410.07,1410.07
Dezembro,2025-12-16,TRANS_20251216_0051,Webcam,Acessorios,Centro-Oeste,1,121.89,121.89
Dezembro,2025-12-31,TRANS_20251231_0052,Mouse,Eletronicos,Norte,1,514.89,514.89
Dezembro,2025-12-28,TRANS_20251228_0053,Webcam,Acessorios,Norte,4,703.74,2814.96
Dezembro,2025-12-22,TRANS_20251222_0054,Fone de Ouvido,Acessorios,Sul,4,1008.38,4033.52
Dezembro,2025-12-31,TRANS_20251231_0055,Teclado,Eletronicos,Centro-Oeste,3,1152.16,3456.48
Dezembro,2025-12-15,TRANS_20251215_0056,Laptop,Perifericos,Norte,3,1199.22,3597.66
Dezembro,2025-12-25,TRANS_20251225_0057,Monitor,Acessorios,Centro-Oeste,3,97.59,292.77
Dezembro,2025-12-07,TRANS_20251207_0058,Teclado,Acessorios,Centro-Oeste,4,554.86,2219.44
Dezembro,2025-12-07,TRANS_20251207_0059,Teclado,Eletronicos,Nordeste,3,732.06,2196.18
Dezembro,2025-12-28,TRANS_20251228_0060,Teclado,Eletronicos,Sudeste,2,274.13,548.26
Dezembro,2025-12-01,TRANS_20251201_0061,Fone de Ouvido,Perifericos,Sudeste,1,720.61,720.61
Dezembro,2025-12-03,TRANS_20251203_0062,Webcam,Eletronicos,Sul,2,148.29,296.58
Dezembro,2025-12-26,TRANS_20251226_0063,Fone de Ouvido,Perifericos,Centro-Oeste,4,1395.36,5581.44
Dezembro,2025-12-01,TRANS_20251201_0064,Teclado,Perifericos,Centro-Oeste,2,176.35,352.7
Dezembro,2025-12-31,TRANS_20251231_0065,Laptop,Eletronicos,Nordeste,4,339.48,1357.92
Dezembro,2025-12-07,TRANS_20251207_0066,Monitor,Acessorios,Sudeste,4,1453.58,5814.32
Dezembro,2025-12-18,TRANS_20251218_0067,Webcam,Perifericos,Sul,2,262.8,525.6
Dezembro,2025-12-29,TRANS_20251229_0068,Webcam,Acessorios,Sul,4,283.64,1134.56
Dezembro,2025-12-09,TRANS_20251209_0069,Teclado,Eletronicos,Sul,2,881.26,1762.52
Dezembro,2025-12-03,TRANS_20251203_0070,Laptop,Perifericos,Sul,2,1231.69,2463.38
Dezembro,2025-12-29,TRANS_20251229_0071,Teclado,Acessorios,Norte,4,883.15,3532.6
Dezembro,2025-12-27,TRANS_20251227_0072,Teclado,Perifericos,Centro-Oeste,2,1209.76,2419.52
Dezembro,2025-12-14,TRANS_20251214_0073,Mouse,Eletronicos,Nordeste,2,448.17,896.34
Dezembro,2025-12-03,TRANS_20251203_0074,Roteador,Eletronicos,Sul,1,1309.47,1309.47
Dezembro,2025-12-22,TRANS_20251222_0075,Roteador,Acessorios,Centro-Oeste,3,444.94,1334.82
Dezembro,2025-12-17,TRANS_20251217_0076,Monitor,Perifericos,Norte,2,860.78,1721.56
Dezembro,2025-12-11,TRANS_20251211_0077,Roteador,Perifericos,Norte,2,523.63,1047.26
Dezembro,2025-12-03,TRANS_20251203_0078,Teclado,Perifericos,Centro-Oeste,1,792.34,792.34
Dezembro,2025-12-28,TRANS_20251228_0079,Impressora,Acessorios,Centro-Oeste,4,831.21,3324.84
Dezembro,2025-12-18,TRANS_20251218_0080,Impressora,Perifericos,Sul,4,215.94,863.76
Dezembro,2025-12-28,TRANS_20251228_0081,Mouse,Acessorios,Centro-Oeste,2,795.95,1591.9
Dezembro,2025-12-28,TRANS_20251228_0082,Mouse,Acessorios,Sudeste,2,1106.15,2212.3
Dezembro,2025-12-17,TRANS_20251217_0083,Fone de Ouvido,Perifericos,Sul,3,335.85,1007.55
Dezembro,2025-12-07,TRANS_20251207_0084,Fone de Ouvido,Perifericos,Sul,4,468.85,1875.4
Dezembro,2025-12-23,TRANS_20251223_0085,Webcam,Acessorios,Nordeste,3,1472.85,4418.55
Dezembro,2025-12-08,TRANS_20251208_0086,Fone de Ouvido,Acessorios,Centro-Oeste,1,77.56,77.56
Dezembro,2025-12-24,TRANS_20251224_0087,Laptop,Acessorios,Centro-Oeste,4,144.31,577.24
Dezembro,2025-12-18,TRANS_20251218_0088,Impressora,Perifericos,Norte,2,221.95,443.9
Dezembro,2025-12-30,TRANS_20251230_0089,Fone de Ouvido,Perifericos,Sudeste,2,1161.67,2323.34
Dezembro,2025-12-20,TRANS_20251220_0090,Fone de Ouvido,Perifericos,Sul,4,123.79,495.16
Dezembro,2025-12-02,TRANS_20251202_0091,Impressora,Eletronicos,Norte,2,890.97,1781.94
Dezembro,2025-12-25,TRANS_20251225_0092,Laptop,Eletronicos,Norte,4,387.89,1551.56
Dezembro,2025-12-17,TRANS_20251217_0093,Webcam,Perifericos,Centro-Oeste,4,262.44,1049.76
Dezembro,2025-12-17,TRANS_20251217_0094,Monitor,Acessorios,Sudeste,2,1053.97,2107.94
Dezembro,2025-12-15,TRANS_20251215_0095,Webcam,Acessorios,Sudeste,2,1101.86,2203.72
Dezembro,2025-12-21,TRANS_20251221_0096,Fone de Ouvido,Perifericos,Centro-Oeste,4,1006.53,4026.12
Dezembro,2025-12-28,TRANS_20251228_0097,Fone de Ouvido,Acessorios,Sudeste,3,856.98,2570.94
Dezembro,2025-12-19,TRANS_20251219_0098,Webcam,Eletronicos,Norte,1,676.65,676.65
Dezembro,2025-12-17,TRANS_20251217_0099,Roteador,Acessorios,Norte,3,102.99,308.97
Dezembro,2025-12-12,TRANS_20251212_0100,Roteador,Eletronicos,Nordeste,2,1060.31,2120.62
Dezembro,2025-12-18,TRANS_20251218_0101,Roteador,Perifericos,Sul,3,1017.5,3052.5
Dezembro,2025-12-16,TRANS_20251216_0102,Impressora,Eletronicos,Sudeste,2,1302.03,2604.06
Dezembro,2025-12-13,TRANS_20251213_0103,Webcam,Acessorios,Sul,2,1201.44,2402.88
Dezembro,2025-12-12,TRANS_20251212_0104,Laptop,Eletronicos,Sul,2,1185.14,2370.28
Dezembro,2025-12-06,TRANS_20251206_0105,Teclado,Acessorios,Sul,1,834.31,834.31
Dezembro,2025-12-03,TRANS_20251203_0106,Mouse,Eletronicos,Centro-Oeste,3,1061.87,3185.61
Dezembro,2025-12-18,TRANS_20251218_0107,Laptop,Acessorios,Centro-Oeste,3,1363.82,4091.46
Dezembro,2025-12-27,TRANS_20251227_0108,Impressora,Perifericos,Centro-Oeste,3,367.55,1102.65
Dezembro,2025-12-18,TRANS_20251218_0109,Monitor,Eletronicos,Sudeste,3,923.44,2770.32
Dezembro,2025-12-15,TRANS_20251215_0110,Laptop,Perifericos,Norte,4,386.59,1546.36
Dezembro,2025-12-12,TRANS_20251212_0111,Webcam,Perifericos,Nordeste,1,386.59,386.59
Dezembro,2025-12-10,TRANS_20251210_0112,Webcam,Eletronicos,Nordeste,2,1045.1,2090.2
Dezembro,2025-12-23,TRANS_20251223_0113,Fone de Ouvido,Eletronicos,Sudeste,2,1087.92,2175.84
Dezembro,2025-12-06,TRANS_20251206_0114,Impressora,Eletronicos,Sul,4,706.46,2825.84
Dezembro,2025-12-25,TRANS_20251225_0115,Fone de Ouvido,Acessorios,Sul,1,1338.72,1338.72
Dezembro,2025-12-15,TRANS_20251215_0116,Fone de Ouvido,Eletronicos,Sudeste,4,1245.96,4983.84
Dezembro,2025-12-23,TRANS_20251223_0117,Monitor,Perifericos,Norte,4,309.76,1239.04
Dezembro,2025-12-11,TRANS_20251211_0118,Teclado,Perifericos,Centro-Oeste,2,74.25,148.5
Dezembro,2025-12-13,TRANS_20251213_0119,Impressora,Perifericos,Norte,1,471.78,471.78
Dezembro,2025-12-23,TRANS_20251223_0120,Impressora,Perifericos,Nordeste,3,799.77,2399.31
Dezembro,2025-12-18,TRANS_20251218_0121,Webcam,Eletronicos,Centro-Oeste,4,454.83,1819.32
Dezembro,2025-12-19,TRANS_20251219_0122,Monitor,Perifericos,Norte,3,66.96,200.88
Dezembro,2025-12-10,TRANS_20251210_0123,Roteador,Acessorios,Norte,4,223.7,894.8
Dezembro,2025-12-24,TRANS_20251224_0124,Monitor,Eletronicos,Sudeste,1,660.11,660.11
Dezembro,2025-12-15,TRANS_20251215_0125,Fone de Ouvido,Perifericos,Sudeste,1,464.19,464.19
